_id,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year
6525f3fe35c39ef20d6131c6,14692,596,224,1,5,9,4,4,4,3,80,+53.507,7164898,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131c7,14693,596,197,58,17,8,5,5,5,2,80,+1:16.403,7187794,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131c8,14694,596,289,26,26,15,6,6,6,1,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d6131c9,14695,596,265,26,27,18,7,7,7,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d6131ca,14696,596,311,80,21,21,8,8,8,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d6131cb,14697,596,313,34,8,20,9,9,9,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d6131cc,14698,596,230,37,10,17,10,10,10,0,78,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d6131cd,14699,596,187,34,28,14,11,11,11,0,77,\N,\N,\N,\N,\N,\N,13,1974
6525f3fe35c39ef20d6131ce,14700,596,267,57,22,26,\N,D,12,0,77,\N,\N,\N,\N,\N,\N,2,1974
6525f3fe35c39ef20d6131cf,14701,596,182,6,12,3,\N,R,13,0,70,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d6131d0,14702,596,317,37,9,16,\N,R,14,0,59,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d6131d1,14703,596,304,1,6,12,\N,R,15,0,56,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d6131d2,14704,596,200,63,19,22,\N,R,16,0,53,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d6131d3,14705,596,199,34,7,10,\N,R,17,0,30,\N,\N,\N,\N,\N,\N,44,1974
6525f3fe35c39ef20d6131d4,14706,596,235,32,2,7,\N,R,18,0,27,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d6131d5,14707,596,223,6,11,4,\N,R,19,0,24,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d6131d6,14708,596,250,63,18,24,\N,R,20,0,15,\N,\N,\N,\N,\N,\N,64,1974
6525f3fe35c39ef20d6131d7,14709,596,238,32,1,5,\N,R,21,0,8,\N,\N,\N,\N,\N,\N,86,1974
6525f3fe35c39ef20d6131d8,14710,596,316,63,23,25,\N,R,22,0,8,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d6131d9,14711,596,305,1,33,11,\N,R,23,0,5,\N,\N,\N,\N,\N,\N,95,1974
6525f3fe35c39ef20d6131da,14712,596,306,66,14,13,\N,R,24,0,3,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d6131db,14713,596,318,58,16,23,\N,R,25,0,2,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d6131dc,14714,596,280,66,15,19,\N,R,26,0,0,\N,\N,\N,\N,\N,\N,42,1974
6525f3fe35c39ef20d6131dd,14715,596,308,80,20,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d6131de,14716,597,182,6,12,1,1,1,1,9,75,1:43:00.35,6180350,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131df,14717,597,223,6,11,2,2,2,2,6,75,+8.25,6188600,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131e0,14718,597,224,1,5,3,3,3,3,4,75,+30.27,6210620,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131e1,14719,597,305,1,33,4,4,4,4,3,75,+31.29,6211640,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131e2,14720,597,222,25,3,5,5,5,5,2,75,+34.28,6214630,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131e3,14721,597,221,25,4,8,6,6,6,1,75,+51.52,6231870,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131e4,14722,597,187,34,28,13,7,7,7,0,75,+1:13.95,6254300,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131e5,14723,597,238,32,1,10,8,8,8,0,73,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d6131e6,14724,597,313,34,8,23,9,9,9,0,73,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d6131e7,14725,597,230,37,10,15,10,10,10,0,72,\N,\N,\N,\N,\N,\N,13,1974
6525f3fe35c39ef20d6131e8,14726,597,235,32,2,18,11,11,11,0,71,\N,\N,\N,\N,\N,\N,14,1974
6525f3fe35c39ef20d6131e9,14727,597,199,34,7,12,12,12,12,0,71,\N,\N,\N,\N,\N,\N,14,1974
6525f3fe35c39ef20d6131ea,14728,597,267,57,22,17,\N,D,13,0,69,\N,\N,\N,\N,\N,\N,2,1974
6525f3fe35c39ef20d6131eb,14729,597,304,1,6,9,\N,R,14,0,65,\N,\N,\N,\N,\N,\N,80,1974
6525f3fe35c39ef20d6131ec,14730,597,296,66,37,25,\N,R,15,0,60,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d6131ed,14731,597,232,80,20,21,\N,R,16,0,54,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d6131ee,14732,597,265,26,27,14,\N,R,17,0,36,\N,\N,\N,\N,\N,\N,69,1974
6525f3fe35c39ef20d6131ef,14733,597,197,58,17,7,\N,R,18,0,28,\N,\N,\N,\N,\N,\N,8,1974
6525f3fe35c39ef20d6131f0,14734,597,306,66,14,16,\N,R,19,0,18,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d6131f1,14735,597,289,26,26,19,\N,R,20,0,16,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d6131f2,14736,597,280,66,15,24,\N,R,21,0,15,\N,\N,\N,\N,\N,\N,64,1974
6525f3fe35c39ef20d6131f3,14737,597,200,63,19,20,\N,R,22,0,8,\N,\N,\N,\N,\N,\N,7,1974
6525f3fe35c39ef20d6131f4,14738,597,231,64,24,6,\N,R,23,0,2,\N,\N,\N,\N,\N,\N,4,1974
6525f3fe35c39ef20d6131f5,14739,597,252,58,16,11,\N,R,24,0,0,\N,\N,\N,\N,\N,\N,4,1974
6525f3fe35c39ef20d6131f6,14740,597,233,37,9,22,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,3,1974
6525f3fe35c39ef20d6131f7,14741,597,314,77,23,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d6131f8,14742,597,298,80,21,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d6131f9,14743,598,238,32,1,2,1,1,1,9,80,1:21:55.02,4915020,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131fa,14744,598,182,6,12,1,2,2,2,6,80,+20.36,4935380,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131fb,14745,598,223,6,11,4,3,3,3,4,80,+27.84,4942860,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131fc,14746,598,222,25,3,7,4,4,4,3,80,+28.11,4943130,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131fd,14747,598,235,32,2,13,5,5,5,2,80,+37.54,4952560,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131fe,14748,598,304,1,6,11,6,6,6,1,80,+38.14,4953160,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d6131ff,14749,598,305,1,33,6,7,7,7,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613200,14750,598,221,25,4,9,8,8,8,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613201,14751,598,232,80,20,15,9,9,9,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613202,14752,598,306,66,14,17,10,10,10,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613203,14753,598,230,37,10,16,11,11,11,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613204,14754,598,197,58,17,12,12,12,12,0,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613205,14755,598,289,26,26,21,13,13,13,0,78,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d613206,14756,598,296,66,37,22,14,14,14,0,78,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d613207,14757,598,265,26,27,20,15,15,15,0,77,\N,\N,\N,\N,\N,\N,13,1974
6525f3fe35c39ef20d613208,14758,598,187,34,28,14,16,16,16,0,76,\N,\N,\N,\N,\N,\N,14,1974
6525f3fe35c39ef20d613209,14759,598,224,1,5,5,\N,R,17,0,27,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d61320a,14760,598,199,34,7,8,\N,R,18,0,24,\N,\N,\N,\N,\N,\N,64,1974
6525f3fe35c39ef20d61320b,14761,598,200,63,19,18,\N,R,19,0,4,\N,\N,\N,\N,\N,\N,8,1974
6525f3fe35c39ef20d61320c,14762,598,252,58,16,3,\N,R,20,0,1,\N,\N,\N,\N,\N,\N,4,1974
6525f3fe35c39ef20d61320d,14763,598,280,66,15,19,\N,R,21,0,1,\N,\N,\N,\N,\N,\N,8,1974
6525f3fe35c39ef20d61320e,14764,598,231,64,24,10,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,4,1974
6525f3fe35c39ef20d61320f,14765,598,267,57,22,0,\N,F,23,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613210,14766,598,313,34,8,0,\N,F,24,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613211,14767,598,250,34,34,0,\N,F,25,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613212,14768,598,219,80,21,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613213,14769,598,233,37,9,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613214,14770,598,319,63,18,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613215,14771,598,316,63,23,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613216,14772,598,315,34,43,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613217,14773,599,222,25,3,3,1,1,1,9,75,1:43:02.2,6182200,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613218,14774,599,224,1,5,8,2,2,2,6,75,+15.3,6197500,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613219,14775,599,235,32,2,12,3,3,3,4,75,+1:01.5,6243700,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61321a,14776,599,223,6,11,7,4,4,4,3,75,+1:07.2,6249400,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61321b,14777,599,182,6,12,1,5,5,5,2,74,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d61321c,14778,599,199,34,7,4,6,6,6,1,74,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d61321d,14779,599,304,1,6,19,7,7,7,0,74,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d61321e,14780,599,252,58,16,5,8,8,8,0,74,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d61321f,14781,599,250,34,8,20,9,9,9,0,74,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613220,14782,599,238,32,1,2,10,10,10,0,73,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d613221,14783,599,187,34,28,13,11,11,11,0,73,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d613222,14784,599,306,66,14,23,12,12,12,0,72,\N,\N,\N,\N,\N,\N,13,1974
6525f3fe35c39ef20d613223,14785,599,289,26,26,22,13,13,13,0,69,\N,\N,\N,\N,\N,\N,16,1974
6525f3fe35c39ef20d613224,14786,599,200,63,19,17,14,14,14,0,68,\N,\N,\N,\N,\N,\N,17,1974
6525f3fe35c39ef20d613225,14787,599,280,66,15,24,\N,R,15,0,64,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d613226,14788,599,296,66,37,14,\N,N,16,0,62,\N,\N,\N,\N,\N,\N,62,1974
6525f3fe35c39ef20d613227,14789,599,305,1,33,11,\N,R,17,0,57,\N,\N,\N,\N,\N,\N,20,1974
6525f3fe35c39ef20d613228,14790,599,197,58,17,16,\N,R,18,0,45,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d613229,14791,599,233,37,9,9,\N,R,19,0,36,\N,\N,\N,\N,\N,\N,3,1974
6525f3fe35c39ef20d61322a,14792,599,221,25,4,10,\N,R,20,0,35,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d61322b,14793,599,232,80,20,15,\N,R,21,0,25,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d61322c,14794,599,230,37,10,16,\N,R,22,0,17,\N,\N,\N,\N,\N,\N,69,1974
6525f3fe35c39ef20d61322d,14795,599,314,77,23,25,\N,R,23,0,6,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d61322e,14796,599,231,64,24,6,\N,R,24,0,2,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d61322f,14797,599,320,26,27,21,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,68,1974
6525f3fe35c39ef20d613230,14798,599,259,79,42,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613231,14799,599,321,63,18,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613232,14800,599,311,80,21,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613233,14801,599,275,34,208,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613234,14802,599,267,57,22,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613235,14803,599,300,76,29,0,\N,F,31,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613236,14804,599,307,74,25,0,\N,F,32,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613237,14805,599,283,37,35,0,\N,F,33,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613238,14806,599,316,63,43,0,\N,F,34,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613239,14807,600,223,6,11,2,1,1,1,9,14,1:41:35.0,6095000,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61323a,14808,600,222,25,3,4,2,2,2,6,14,+50.7,6145700,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61323b,14809,600,199,34,7,6,3,3,3,4,14,+1:23.3,6178300,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61323c,14810,600,238,32,1,8,4,4,4,3,14,+1:24.2,6179200,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61323d,14811,600,235,32,2,9,5,5,5,2,14,+1:25.0,6180000,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61323e,14812,600,252,58,16,11,6,6,6,1,14,+2:18.1,6233100,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61323f,14813,600,233,37,9,20,7,7,7,0,14,+2:58.7,6273700,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613240,14814,600,197,58,17,18,8,8,8,0,14,+3:25.9,6300900,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613241,14815,600,289,26,26,19,9,9,9,0,14,+3:26.4,6301400,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613242,14816,600,280,66,15,24,10,10,10,0,14,+4:17.7,6352700,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613243,14817,600,321,63,18,25,11,11,11,0,14,+5:17.7,6412700,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613244,14818,600,250,34,8,17,12,12,12,0,14,+6:26.3,6481300,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613245,14819,600,230,37,10,23,13,13,13,0,14,+8:43.1,6618100,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613246,14820,600,270,79,32,20,14,14,14,0,13,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613247,14821,600,305,1,33,12,15,15,15,0,12,\N,\N,\N,\N,\N,\N,3,1974
6525f3fe35c39ef20d613248,14822,600,200,63,19,13,\N,R,16,0,10,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d613249,14823,600,231,64,24,10,\N,R,17,0,10,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d61324a,14824,600,221,25,4,5,\N,R,18,0,5,\N,\N,\N,\N,\N,\N,3,1974
6525f3fe35c39ef20d61324b,14825,600,232,80,20,16,\N,R,19,0,5,\N,\N,\N,\N,\N,\N,37,1974
6525f3fe35c39ef20d61324c,14826,600,306,66,14,15,\N,R,20,0,4,\N,\N,\N,\N,\N,\N,69,1974
6525f3fe35c39ef20d61324d,14827,600,267,57,22,22,\N,R,21,0,4,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d61324e,14828,600,224,1,5,3,\N,R,22,0,2,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d61324f,14829,600,172,80,21,21,\N,R,23,0,2,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d613250,14830,600,187,34,28,14,\N,R,24,0,1,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d613251,14831,600,182,6,12,1,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,3,1974
6525f3fe35c39ef20d613252,14832,600,304,1,6,7,\N,R,26,0,0,\N,\N,\N,\N,\N,\N,3,1974
6525f3fe35c39ef20d613253,14833,600,296,66,37,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613254,14834,600,314,77,23,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613255,14835,600,265,26,27,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613256,14836,600,256,78,30,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613257,14837,600,278,78,30,0,\N,F,31,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613258,14838,600,307,74,25,0,\N,F,32,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613259,14839,601,199,34,7,2,1,1,1,9,54,1:28:44.72,5324720,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61325a,14840,601,304,1,6,10,2,2,2,6,54,+42.92,5367640,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61325b,14841,601,231,64,24,7,3,3,3,4,54,+1:01.54,5386260,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61325c,14842,601,187,34,28,11,4,4,4,3,54,+1:09.39,5394110,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61325d,14843,601,223,6,11,8,5,5,5,2,54,+1:13.08,5397800,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61325e,14844,601,230,37,10,20,6,6,6,1,54,+1:13.82,5398540,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61325f,14845,601,322,1,33,17,7,7,7,0,53,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613260,14846,601,197,58,17,23,8,8,8,0,52,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d613261,14847,601,323,63,30,25,9,9,9,0,51,\N,\N,\N,\N,\N,\N,13,1974
6525f3fe35c39ef20d613262,14848,601,314,77,23,19,10,10,10,0,50,\N,\N,\N,\N,\N,\N,14,1974
6525f3fe35c39ef20d613263,14849,601,233,37,9,15,11,11,11,0,48,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d613264,14850,601,289,26,26,21,12,12,12,0,48,\N,\N,\N,\N,\N,\N,16,1974
6525f3fe35c39ef20d613265,14851,601,270,79,35,24,\N,N,13,0,46,\N,\N,\N,\N,\N,\N,62,1974
6525f3fe35c39ef20d613266,14852,601,238,32,1,6,\N,R,14,0,45,\N,\N,\N,\N,\N,\N,86,1974
6525f3fe35c39ef20d613267,14853,601,235,32,2,22,\N,R,15,0,43,\N,\N,\N,\N,\N,\N,4,1974
6525f3fe35c39ef20d613268,14854,601,221,25,4,14,\N,R,16,0,42,\N,\N,\N,\N,\N,\N,4,1974
6525f3fe35c39ef20d613269,14855,601,250,34,8,4,\N,R,17,0,41,\N,\N,\N,\N,\N,\N,95,1974
6525f3fe35c39ef20d61326a,14856,601,224,1,5,3,\N,R,18,0,37,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d61326b,14857,601,172,80,21,12,\N,N,19,0,37,\N,\N,\N,\N,\N,\N,62,1974
6525f3fe35c39ef20d61326c,14858,601,232,80,20,9,\N,R,20,0,24,\N,\N,\N,\N,\N,\N,69,1974
6525f3fe35c39ef20d61326d,14859,601,252,58,16,16,\N,R,21,0,22,\N,\N,\N,\N,\N,\N,20,1974
6525f3fe35c39ef20d61326e,14860,601,306,66,14,18,\N,R,22,0,22,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d61326f,14861,601,182,6,12,1,\N,R,23,0,17,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d613270,14862,601,243,26,27,13,\N,R,24,0,14,\N,\N,\N,\N,\N,\N,3,1974
6525f3fe35c39ef20d613271,14863,601,222,25,3,5,\N,R,25,0,8,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d613272,14864,601,251,64,31,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613273,14865,601,316,63,43,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613274,14866,601,321,63,18,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613275,14867,601,283,57,22,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613276,14868,601,219,63,19,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613277,14869,601,324,34,32,0,\N,F,31,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613278,14870,602,238,32,1,7,1,1,1,9,52,1:22:56.6,4976600,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613279,14871,602,224,1,5,6,2,2,2,6,52,+0.8,4977400,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61327a,14872,602,222,25,3,12,3,3,3,4,52,+24.7,5001300,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61327b,14873,602,232,80,20,15,4,4,4,3,52,+1:27.7,5064300,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61327c,14874,602,250,34,8,3,5,5,5,2,51,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d61327d,14875,602,304,1,6,19,6,6,6,1,51,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d61327e,14876,602,187,34,28,4,7,7,7,0,51,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d61327f,14877,602,289,26,26,21,8,8,8,0,51,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613280,14878,602,322,1,33,23,9,9,9,0,51,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d613281,14879,602,252,58,16,22,10,10,10,0,50,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d613282,14880,602,221,25,4,10,11,11,11,0,50,\N,\N,\N,\N,\N,\N,12,1974
6525f3fe35c39ef20d613283,14881,602,223,6,11,5,\N,R,12,0,40,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d613284,14882,602,182,6,12,1,\N,R,13,0,32,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d613285,14883,602,235,32,2,16,\N,R,14,0,30,\N,\N,\N,\N,\N,\N,37,1974
6525f3fe35c39ef20d613286,14884,602,243,26,27,14,\N,R,15,0,25,\N,\N,\N,\N,\N,\N,22,1974
6525f3fe35c39ef20d613287,14885,602,172,80,21,17,\N,R,16,0,22,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d613288,14886,602,197,58,17,9,\N,R,17,0,19,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d613289,14887,602,230,37,10,13,\N,R,18,0,16,\N,\N,\N,\N,\N,\N,3,1974
6525f3fe35c39ef20d61328a,14888,602,314,77,29,20,\N,R,19,0,15,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d61328b,14889,602,199,34,7,2,\N,R,20,0,12,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d61328c,14890,602,233,37,9,18,\N,R,21,0,11,\N,\N,\N,\N,\N,\N,83,1974
6525f3fe35c39ef20d61328d,14891,602,280,66,15,25,\N,R,22,0,3,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d61328e,14892,602,231,64,24,8,\N,R,23,0,2,\N,\N,\N,\N,\N,\N,5,1974
6525f3fe35c39ef20d61328f,14893,602,296,66,37,24,\N,R,24,0,1,\N,\N,\N,\N,\N,\N,6,1974
6525f3fe35c39ef20d613290,14894,602,306,66,14,11,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,10,1974
6525f3fe35c39ef20d613291,14895,602,319,63,19,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613292,14896,602,325,34,31,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613293,14897,602,321,63,18,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613294,14898,602,283,57,25,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613295,14899,602,278,78,30,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613296,14900,602,316,63,23,0,\N,F,31,0,0,\N,\N,\N,\N,\N,\N,81,1974
6525f3fe35c39ef20d613297,14901,603,224,1,5,1,1,1,1,9,80,1:40:26.136,6026136,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613298,14902,603,223,6,11,6,2,2,2,6,80,+13.034,6039170,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d613299,14903,603,238,32,1,10,3,3,3,4,80,+14.494,6040630,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61329a,14904,603,231,64,24,8,4,4,4,3,80,+15.669,6041805,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61329b,14905,603,221,25,4,7,5,5,5,2,80,+55.322,6081458,\N,\N,\N,\N,1,1974
6525f3fe35c39ef20d61329c,14906,603,304,1,6,14,6,6,6,1,79,\N,\N,\N,\N,\N,\N,11,1974
6525f3fe35c39ef20d61329d,14907,603,207,73,55,16,7,7,7,0,79,\N,\N,\N,\N,\N,\N,11,1974
